stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,original_stop_id,didok
"ch:1:sloid:72151:0:482530","Kleinlützel, Ziegelscheune","47.42628900","7.39927028","","Parentch:1:sloid:72151","","ch:1:sloid:72151:0:482530","8572151"
"ch:1:sloid:72152","Kleinlützel, Chlösterli","47.43215948","7.38226517","","Parentch:1:sloid:72152","","ch:1:sloid:72152","8572152"
"ch:1:sloid:72152:0:717649","Kleinlützel, Chlösterli","47.43195287","7.38262450","","Parentch:1:sloid:72152","","ch:1:sloid:72152:0:717649","8572152"
"ch:1:sloid:72152:0:814097","Kleinlützel, Chlösterli","47.43234786","7.38193280","","Parentch:1:sloid:72152","","ch:1:sloid:72152:0:814097","8572152"
"ch:1:sloid:72155","Roggenburg, Sägemühle","47.43984603","7.33943350","","Parentch:1:sloid:72155","","ch:1:sloid:72155","8572155"
"ch:1:sloid:72155:0:174997","Roggenburg, Sägemühle","47.43986426","7.33958621","","Parentch:1:sloid:72155","","ch:1:sloid:72155:0:174997","8572155"
"ch:1:sloid:72155:0:356545","Roggenburg, Sägemühle","47.43983995","7.33931672","","Parentch:1:sloid:72155","","ch:1:sloid:72155:0:356545","8572155"
"ch:1:sloid:72156","Roggenburg, Neumühle","47.43992502","7.32762065","","Parentch:1:sloid:72156","","ch:1:sloid:72156","8572156"
"ch:1:sloid:72156:0:411310","Roggenburg, Neumühle","47.44001616","7.32762065","","Parentch:1:sloid:72156","","ch:1:sloid:72156:0:411310","8572156"
"ch:1:sloid:72156:0:470487","Roggenburg, Neumühle","47.43983388","7.32764760","","Parentch:1:sloid:72156","","ch:1:sloid:72156:0:470487","8572156"
"ch:1:sloid:72157","Roggenburg, Abzw. Löwenburg","47.43398856","7.32585097","","Parentch:1:sloid:72157","","ch:1:sloid:72157","8572157"
"ch:1:sloid:72157:0:636866","Roggenburg, Abzw. Löwenburg","47.43408578","7.32567131","","Parentch:1:sloid:72157","","ch:1:sloid:72157:0:636866","8572157"
"ch:1:sloid:72157:0:683444","Roggenburg, Abzw. Löwenburg","47.43386095","7.32599470","","Parentch:1:sloid:72157","","ch:1:sloid:72157:0:683444","8572157"
"ch:1:sloid:72158:0:265814","Röschenz, Oberdorf","47.42573595","7.47386638","","Parentch:1:sloid:72158","","ch:1:sloid:72158:0:265814","8572158"
"ch:1:sloid:72158:0:915750","Röschenz, Oberdorf","47.42580888","7.47392028","","Parentch:1:sloid:72158","","ch:1:sloid:72158:0:915750","8572158"
"ch:1:sloid:72159:0:101197","Challhöchi","47.45033195","7.45874774","","Parentch:1:sloid:72159","","ch:1:sloid:72159:0:101197","8572159"
"ch:1:sloid:72159:0:229645","Challhöchi","47.45072681","7.45863096","","Parentch:1:sloid:72159","","ch:1:sloid:72159:0:229645","8572159"
"ch:1:sloid:72161","Metzerlen, Dorf","47.46692533","7.46635647","","Parentch:1:sloid:72161","","ch:1:sloid:72161","8572161"
"ch:1:sloid:72161:0:215430","Metzerlen, Dorf","47.46656097","7.46629359","","Parentch:1:sloid:72161","","ch:1:sloid:72161:0:215430","8572161"
"ch:1:sloid:72161:0:380650","Metzerlen, Dorf","47.46719861","7.46677868","","Parentch:1:sloid:72161","","ch:1:sloid:72161:0:380650","8572161"
"ch:1:sloid:72162","Mariastein, Kloster","47.47519577","7.48916469","","Parentch:1:sloid:72162","","ch:1:sloid:72162","8572162"
"ch:1:sloid:72162:0:269540","Mariastein, Kloster","47.47497111","7.48938029","","Parentch:1:sloid:72162","A","ch:1:sloid:72162:0:269540","8572162"
"ch:1:sloid:72162:0:66678","Mariastein, Kloster","47.47497111","7.48929046","","Parentch:1:sloid:72162","B","ch:1:sloid:72162:0:66678","8572162"
"ch:1:sloid:72164","Flüh, Schulhaus","47.48535898","7.49867785","","Parentch:1:sloid:72164","","ch:1:sloid:72164","8572164"
"ch:1:sloid:72164:0:201776","Flüh, Schulhaus","47.48545003","7.49860599","","Parentch:1:sloid:72164","","ch:1:sloid:72164:0:201776","8572164"
"ch:1:sloid:72164:0:258863","Flüh, Schulhaus","47.48530434","7.49874972","","Parentch:1:sloid:72164","","ch:1:sloid:72164:0:258863","8572164"
"ch:1:sloid:72165","Hofstetten SO, Unterdorf","47.47690192","7.51226038","","Parentch:1:sloid:72165","","ch:1:sloid:72165","8572165"
"ch:1:sloid:72165:0:275732","Hofstetten SO, Unterdorf","47.47699299","7.51199088","","Parentch:1:sloid:72165","","ch:1:sloid:72165:0:275732","8572165"
"ch:1:sloid:72165:0:782595","Hofstetten SO, Unterdorf","47.47678656","7.51252089","","Parentch:1:sloid:72165","","ch:1:sloid:72165:0:782595","8572165"
"ch:1:sloid:72166","Mariastein, Abzw. Rotberg","47.46933616","7.48742196","","Parentch:1:sloid:72166","","ch:1:sloid:72166","8572166"
"ch:1:sloid:72166:0:104966","Mariastein, Abzw. Rotberg","47.46928151","7.48736806","","Parentch:1:sloid:72166","","ch:1:sloid:72166:0:104966","8572166"
"ch:1:sloid:72166:0:150772","Mariastein, Abzw. Rotberg","47.46939081","7.48747586","","Parentch:1:sloid:72166","","ch:1:sloid:72166:0:150772","8572166"
"ch:1:sloid:72167","Burg im Leimental, Dorfplatz","47.45736595","7.44247026","","Parentch:1:sloid:72167","","ch:1:sloid:72167","8572167"
"ch:1:sloid:72167:0:510131","Burg im Leimental, Dorfplatz","47.45740239","7.44247026","","Parentch:1:sloid:72167","","ch:1:sloid:72167:0:510131","8572167"
"ch:1:sloid:72167:0:640850","Burg im Leimental, Dorfplatz","47.45729914","7.44247925","","Parentch:1:sloid:72167","","ch:1:sloid:72167:0:640850","8572167"
"ch:1:sloid:72168","Laufen, Wandplattenfabrik","47.41361600","7.50590929","","Parentch:1:sloid:72168","","ch:1:sloid:72168","8572168"
"ch:1:sloid:72168:0:180359","Laufen, Wandplattenfabrik","47.41355521","7.50588234","","Parentch:1:sloid:72168","","ch:1:sloid:72168:0:180359","8572168"
"ch:1:sloid:72168:0:939909","Laufen, Wandplattenfabrik","47.41367071","7.50596319","","Parentch:1:sloid:72168","","ch:1:sloid:72168:0:939909","8572168"
"ch:1:sloid:72169","Wahlen b. Laufen, Unterdorf","47.40656399","7.51314971","","Parentch:1:sloid:72169","","ch:1:sloid:72169","8572169"
"ch:1:sloid:72169:0:3076","Wahlen b. Laufen, Unterdorf","47.40666127","7.51305090","","Parentch:1:sloid:72169","","ch:1:sloid:72169:0:3076","8572169"
"ch:1:sloid:72169:0:962819","Wahlen b. Laufen, Unterdorf","47.40644240","7.51328446","","Parentch:1:sloid:72169","","ch:1:sloid:72169:0:962819","8572169"
"ch:1:sloid:7217::343601","Ascona, Fiume Maggia","46.16185722","8.78172361","","Parentch:1:sloid:7217","","ch:1:sloid:7217::343601","8507217"
"ch:1:sloid:7217::343602","Ascona, Fiume Maggia","46.16190700","8.78166072","","Parentch:1:sloid:7217","","ch:1:sloid:7217::343602","8507217"
"ch:1:sloid:72170","Wahlen b. Laufen, Traube","47.40342068","7.51396718","","Parentch:1:sloid:72170","","ch:1:sloid:72170","8572170"
"ch:1:sloid:72170:0:110785","Wahlen b. Laufen, Traube","47.40335988","7.51397616","","Parentch:1:sloid:72170","","ch:1:sloid:72170:0:110785","8572170"
"ch:1:sloid:72170:0:613915","Wahlen b. Laufen, Traube","47.40347540","7.51396718","","Parentch:1:sloid:72170","","ch:1:sloid:72170:0:613915","8572170"
"ch:1:sloid:72171","Wahlen b. Laufen, Oberdorf","47.39957184","7.51565601","","Parentch:1:sloid:72171","","ch:1:sloid:72171","8572171"
"ch:1:sloid:72171:0:456414","Wahlen b. Laufen, Oberdorf","47.39974818","7.51571889","","Parentch:1:sloid:72171","","ch:1:sloid:72171:0:456414","8572171"
"ch:1:sloid:72171:0:790178","Wahlen b. Laufen, Oberdorf","47.39938335","7.51554821","","Parentch:1:sloid:72171","","ch:1:sloid:72171:0:790178","8572171"
"ch:1:sloid:72172","Grindel, Unterdorf","47.38179546","7.50516369","","Parentch:1:sloid:72172","","ch:1:sloid:72172","8572172"
"ch:1:sloid:72172:0:619118","Grindel, Unterdorf","47.38177721","7.50491216","","Parentch:1:sloid:72172","","ch:1:sloid:72172:0:619118","8572172"
"ch:1:sloid:72172:0:673777","Grindel, Unterdorf","47.38183804","7.50539725","","Parentch:1:sloid:72172","","ch:1:sloid:72172:0:673777","8572172"
"ch:1:sloid:72173","Grindel, Oberdorf","47.38094389","7.50289993","","Parentch:1:sloid:72173","","ch:1:sloid:72173","8572173"
"ch:1:sloid:72173:0:413067","Grindel, Oberdorf","47.38107771","7.50292688","","Parentch:1:sloid:72173","","ch:1:sloid:72173:0:413067","8572173"
"ch:1:sloid:72173:0:796023","Grindel, Oberdorf","47.38081615","7.50289095","","Parentch:1:sloid:72173","","ch:1:sloid:72173:0:796023","8572173"
"ch:1:sloid:72174","Bärschwil, Oberdorf","47.38063976","7.47510606","","Parentch:1:sloid:72174","","ch:1:sloid:72174","8572174"
"ch:1:sloid:72174:0:20961","Bärschwil, Oberdorf","47.38058501","7.47563606","","Parentch:1:sloid:72174","","ch:1:sloid:72174:0:20961","8572174"
"ch:1:sloid:72174:0:601776","Bärschwil, Oberdorf","47.38071883","7.47454910","","Parentch:1:sloid:72174","","ch:1:sloid:72174:0:601776","8572174"
"ch:1:sloid:72175","Bärschwil, Hölzlirank","47.38905756","7.46697630","","Parentch:1:sloid:72175","","ch:1:sloid:72175","8572175"
"ch:1:sloid:72175:0:873531","Bärschwil, Hölzlirank","47.38905148","7.46685054","","Parentch:1:sloid:72175","","ch:1:sloid:72175:0:873531","8572175"
"ch:1:sloid:72176","Laufen, Ricola/Spilag","47.42382149","7.50730168","","Parentch:1:sloid:72176","","ch:1:sloid:72176","8572176"
"ch:1:sloid:72176:0:622963","Laufen, Ricola/Spilag","47.42378503","7.50741846","","Parentch:1:sloid:72176","","ch:1:sloid:72176:0:622963","8572176"
"ch:1:sloid:72176:0:678518","Laufen, Ricola/Spilag","47.42387012","7.50719388","","Parentch:1:sloid:72176","","ch:1:sloid:72176:0:678518","8572176"
"ch:1:sloid:72177","Dittingen, Industriezone Ried","47.43052480","7.51002357","","Parentch:1:sloid:72177","","ch:1:sloid:72177","8572177"
"ch:1:sloid:72177:0:311938","Dittingen, Industriezone Ried","47.43025134","7.51002357","","Parentch:1:sloid:72177","A","ch:1:sloid:72177:0:311938","8572177"
"ch:1:sloid:72177:0:341159","Dittingen, Industriezone Ried","47.43047619","7.50984391","","Parentch:1:sloid:72177","C","ch:1:sloid:72177:0:341159","8572177"
"ch:1:sloid:72177:0:494509","Dittingen, Industriezone Ried","47.43082257","7.51018527","","Parentch:1:sloid:72177","","ch:1:sloid:72177:0:494509","8572177"
"ch:1:sloid:72177:0:60334","Dittingen, Industriezone Ried","47.43017234","7.50979899","","Parentch:1:sloid:72177","B","ch:1:sloid:72177:0:60334","8572177"
"ch:1:sloid:72178","Zwingen, Laufenstrasse","47.43672901","7.52208795","","Parentch:1:sloid:72178","","ch:1:sloid:72178","8572178"
"ch:1:sloid:72178:0:273135","Zwingen, Laufenstrasse","47.43691737","7.52253710","","Parentch:1:sloid:72178","","ch:1:sloid:72178:0:273135","8572178"
"ch:1:sloid:72178:0:535942","Zwingen, Laufenstrasse","47.43659533","7.52184540","","Parentch:1:sloid:72178","","ch:1:sloid:72178:0:535942","8572178"
"ch:1:sloid:72179","Zwingen, Schulhaus","47.43702067","7.53087347","","Parentch:1:sloid:72179","","ch:1:sloid:72179","8572179"
"ch:1:sloid:72179:0:496845","Zwingen, Schulhaus","47.43697206","7.53082856","","Parentch:1:sloid:72179","","ch:1:sloid:72179:0:496845","8572179"
"ch:1:sloid:72179:0:76540","Zwingen, Schulhaus","47.43706320","7.53092737","","Parentch:1:sloid:72179","","ch:1:sloid:72179:0:76540","8572179"
"ch:1:sloid:7218:0:102932","Le Séchey, bif. gare","46.66006210","6.30045103","","Parentch:1:sloid:7218","A","ch:1:sloid:7218:0:102932","8507218"
"ch:1:sloid:7218:0:193740","Le Séchey, bif. gare","46.66001277","6.30045103","","Parentch:1:sloid:7218","B","ch:1:sloid:7218:0:193740","8507218"
"ch:1:sloid:72180","Zwingen, Bahnhof","47.43355104","7.53052313","","Parentch:1:sloid:72180","","ch:1:sloid:72180","8572180"
"ch:1:sloid:72180:0:336817","Zwingen, Bahnhof","47.43318037","7.53052313","","Parentch:1:sloid:72180","B","ch:1:sloid:72180:0:336817","8572180"
"ch:1:sloid:72180:0:555045","Zwingen, Bahnhof","47.43346597","7.53055906","","Parentch:1:sloid:72180","A","ch:1:sloid:72180:0:555045","8572180"
"ch:1:sloid:72181","Brislach, Lärchenweg","47.42526797","7.53872475","","Parentch:1:sloid:72181","","ch:1:sloid:72181","8572181"
"ch:1:sloid:72181:0:317324","Brislach, Lärchenweg","47.42512211","7.53881458","","Parentch:1:sloid:72181","","ch:1:sloid:72181:0:317324","8572181"
"ch:1:sloid:72181:0:662521","Brislach, Lärchenweg","47.42543815","7.53864390","","Parentch:1:sloid:72181","","ch:1:sloid:72181:0:662521","8572181"
"ch:1:sloid:72183","Brislach, Oberdorf","47.41611437","7.54336005","","Parentch:1:sloid:72183","","ch:1:sloid:72183","8572183"
"ch:1:sloid:72183:0:276558","Brislach, Oberdorf","47.41558553","7.54294683","","Parentch:1:sloid:72183","","ch:1:sloid:72183:0:276558","8572183"
"ch:1:sloid:72183:0:837716","Brislach, Oberdorf","47.41654595","7.54378226","","Parentch:1:sloid:72183","","ch:1:sloid:72183:0:837716","8572183"
"ch:1:sloid:72184","Breitenbach, Ebne","47.41093513","7.54454583","","Parentch:1:sloid:72184","","ch:1:sloid:72184","8572184"
"ch:1:sloid:72184:0:44746","Breitenbach, Ebne","47.41101416","7.54461769","","Parentch:1:sloid:72184","","ch:1:sloid:72184:0:44746","8572184"
"ch:1:sloid:72184:0:953967","Breitenbach, Ebne","47.41086826","7.54446498","","Parentch:1:sloid:72184","","ch:1:sloid:72184:0:953967","8572184"
"ch:1:sloid:72185","Breitenbach, Bandfabrik","47.40268498","7.54240784","","Parentch:1:sloid:72185","","ch:1:sloid:72185","8572185"
"ch:1:sloid:72185:0:103824","Breitenbach, Bandfabrik","47.40239922","7.54240784","","Parentch:1:sloid:72185","","ch:1:sloid:72185:0:103824","8572185"
"ch:1:sloid:72185:0:512146","Breitenbach, Bandfabrik","47.40308019","7.54247072","","Parentch:1:sloid:72185","","ch:1:sloid:72185:0:512146","8572185"
"ch:1:sloid:72186","Büsserach, Niederfeld","47.39905500","7.54215631","","Parentch:1:sloid:72186","","ch:1:sloid:72186","8572186"
"ch:1:sloid:72186:0:121677","Büsserach, Niederfeld","47.39907932","7.54222818","","Parentch:1:sloid:72186","","ch:1:sloid:72186:0:121677","8572186"
"ch:1:sloid:72186:0:810192","Büsserach, Niederfeld","47.39908540","7.54207546","","Parentch:1:sloid:72186","","ch:1:sloid:72186:0:810192","8572186"
"ch:1:sloid:72187","Büsserach, Alte Mühle","47.39007320","7.53903017","","Parentch:1:sloid:72187","","ch:1:sloid:72187","8572187"
"ch:1:sloid:72187:0:500085","Büsserach, Alte Mühle","47.39116788","7.53981171","","Parentch:1:sloid:72187","","ch:1:sloid:72187:0:500085","8572187"
"ch:1:sloid:72187:0:928407","Büsserach, Alte Mühle","47.39096719","7.53980272","","Parentch:1:sloid:72187","","ch:1:sloid:72187:0:928407","8572187"
"ch:1:sloid:72188","Büsserach, Ziegelhütte","47.38646059","7.53731439","","Parentch:1:sloid:72188","","ch:1:sloid:72188","8572188"
"ch:1:sloid:72188:0:153028","Büsserach, Ziegelhütte","47.38698973","7.53727846","","Parentch:1:sloid:72188","","ch:1:sloid:72188:0:153028","8572188"
"ch:1:sloid:72188:0:480970","Büsserach, Ziegelhütte","47.38599835","7.53708981","","Parentch:1:sloid:72188","","ch:1:sloid:72188:0:480970","8572188"
"ch:1:sloid:72189","Erschwil, St. Benedikt","47.37673451","7.54088969","","Parentch:1:sloid:72189","","ch:1:sloid:72189","8572189"
"ch:1:sloid:72189:0:64003","Erschwil, St. Benedikt","47.37661893","7.54087172","","Parentch:1:sloid:72189","","ch:1:sloid:72189:0:64003","8572189"
"ch:1:sloid:72189:0:858097","Erschwil, St. Benedikt","47.37685009","7.54091664","","Parentch:1:sloid:72189","","ch:1:sloid:72189:0:858097","8572189"
"ch:1:sloid:7219:0:592184","Brienzwiler, Eichhof","46.75232810","8.08919439","","Parentch:1:sloid:7219","","ch:1:sloid:7219:0:592184","8507219"
"ch:1:sloid:7219:0:942000","Brienzwiler, Eichhof","46.75261123","8.08974236","","Parentch:1:sloid:7219","","ch:1:sloid:7219:0:942000","8507219"
"ch:1:sloid:72190","Beinwil SO, Bachmättli","47.36241279","7.56807271","","Parentch:1:sloid:72190","","ch:1:sloid:72190","8572190"
"ch:1:sloid:72190:0:184925","Beinwil SO, Bachmättli","47.36197469","7.56801881","","Parentch:1:sloid:72190","","ch:1:sloid:72190:0:184925","8572190"
"ch:1:sloid:72190:0:996276","Beinwil SO, Bachmättli","47.36282656","7.56804576","","Parentch:1:sloid:72190","","ch:1:sloid:72190:0:996276","8572190"
"ch:1:sloid:72191","Beinwil SO, Kloster","47.36020396","7.59070127","","Parentch:1:sloid:72191","","ch:1:sloid:72191","8572191"
"ch:1:sloid:72191:0:526877","Beinwil SO, Kloster","47.36024655","7.59060245","","Parentch:1:sloid:72191","","ch:1:sloid:72191:0:526877","8572191"
"ch:1:sloid:72191:0:571397","Beinwil SO, Kloster","47.36015528","7.59082703","","Parentch:1:sloid:72191","","ch:1:sloid:72191:0:571397","8572191"
"ch:1:sloid:72192","Beinwil SO, Schachen","47.35673535","7.60753570","","Parentch:1:sloid:72192","","ch:1:sloid:72192","8572192"
"ch:1:sloid:72192:0:228230","Beinwil SO, Schachen","47.35681447","7.60740095","","Parentch:1:sloid:72192","","ch:1:sloid:72192:0:228230","8572192"
"ch:1:sloid:72192:0:400362","Beinwil SO, Schachen","47.35666233","7.60766146","","Parentch:1:sloid:72192","","ch:1:sloid:72192:0:400362","8572192"
"ch:1:sloid:72193:0:167660","Beinwil SO, Oberbuchen","47.36297259","7.63617399","","Parentch:1:sloid:72193","","ch:1:sloid:72193:0:167660","8572193"
"ch:1:sloid:72193:0:677480","Beinwil SO, Oberbuchen","47.36295434","7.63595839","","Parentch:1:sloid:72193","","ch:1:sloid:72193:0:677480","8572193"
"ch:1:sloid:72194","Bärschwil, Station","47.40090346","7.47645353","","Parentch:1:sloid:72194","","ch:1:sloid:72194","8572194"
"ch:1:sloid:72194:0:109075","Bärschwil, Station","47.40103115","7.47600437","","Parentch:1:sloid:72194","","ch:1:sloid:72194:0:109075","8572194"
"ch:1:sloid:72194:0:79921","Bärschwil, Station","47.40099467","7.47524081","","Parentch:1:sloid:72194","","ch:1:sloid:72194:0:79921","8572194"
"ch:1:sloid:72195","Liesberg, Station","47.39884826","7.43850869","","Parentch:1:sloid:72195","","ch:1:sloid:72195","8572195"
"ch:1:sloid:72195:0:408752","Liesberg, Station","47.39905500","7.43838293","","Parentch:1:sloid:72195","B","ch:1:sloid:72195:0:408752","8572195"
"ch:1:sloid:72195:0:620144","Liesberg, Station","47.39918877","7.43823022","","Parentch:1:sloid:72195","A","ch:1:sloid:72195:0:620144","8572195"
"ch:1:sloid:72195:0:928898","Liesberg, Station","47.39865976","7.43830208","","Parentch:1:sloid:72195","C","ch:1:sloid:72195:0:928898","8572195"
"ch:1:sloid:72196","Liesberg, Seemättli","47.40145070","7.42813315","","Parentch:1:sloid:72196","","ch:1:sloid:72196","8572196"
"ch:1:sloid:72196:0:79341","Liesberg, Seemättli","47.40149934","7.42807925","","Parentch:1:sloid:72196","","ch:1:sloid:72196:0:79341","8572196"
"ch:1:sloid:72196:0:834178","Liesberg, Seemättli","47.40141421","7.42798942","","Parentch:1:sloid:72196","","ch:1:sloid:72196:0:834178","8572196"
"ch:1:sloid:72197","Liesberg, Ochsengasse","47.40297683","7.42916621","","Parentch:1:sloid:72197","","ch:1:sloid:72197","8572197"
"ch:1:sloid:72197:0:965083","Liesberg, Ochsengasse","47.40295859","7.42903147","","Parentch:1:sloid:72197","","ch:1:sloid:72197:0:965083","8572197"
"ch:1:sloid:72198","Dittingen, Buchholz","47.43293730","7.50702320","","Parentch:1:sloid:72198","","ch:1:sloid:72198","8572198"
"ch:1:sloid:72198:0:154683","Dittingen, Buchholz","47.43296161","7.50707710","","Parentch:1:sloid:72198","","ch:1:sloid:72198:0:154683","8572198"
"ch:1:sloid:72198:0:316966","Dittingen, Buchholz","47.43291907","7.50697828","","Parentch:1:sloid:72198","","ch:1:sloid:72198:0:316966","8572198"
"ch:1:sloid:72199","Dittingen, Dorf","47.44066019","7.49721360","","Parentch:1:sloid:72199","","ch:1:sloid:72199","8572199"
"ch:1:sloid:72199:0:912215","Dittingen, Dorf","47.44066019","7.49721360","","Parentch:1:sloid:72199","","ch:1:sloid:72199:0:912215","8572199"
"ch:1:sloid:7220:0:143150","Les Charbonnières, bif. gare","46.66595587","6.31533611","","Parentch:1:sloid:7220","B","ch:1:sloid:7220:0:143150","8507220"
"ch:1:sloid:7220:0:984495","Les Charbonnières, bif. gare","46.66557365","6.31656680","","Parentch:1:sloid:7220","A","ch:1:sloid:7220:0:984495","8507220"
"ch:1:sloid:72200","Zwingen, Schützenhaus","47.43665002","7.51986013","","Parentch:1:sloid:72200","","ch:1:sloid:72200","8572200"
"ch:1:sloid:72200:0:290106","Zwingen, Schützenhaus","47.43672294","7.51973436","","Parentch:1:sloid:72200","","ch:1:sloid:72200:0:290106","8572200"
"ch:1:sloid:72200:0:735071","Zwingen, Schützenhaus","47.43657711","7.51995894","","Parentch:1:sloid:72200","","ch:1:sloid:72200:0:735071","8572200"
"ch:1:sloid:72201","Blauen, Dorfplatz","47.45021654","7.51884503","","Parentch:1:sloid:72201","","ch:1:sloid:72201","8572201"
"ch:1:sloid:72201:0:464312","Blauen, Dorfplatz","47.44886186","7.51812638","","Parentch:1:sloid:72201","","ch:1:sloid:72201:0:464312","8572201"
"ch:1:sloid:72202","Zwingen, Strengenfeld","47.43944502","7.53889543","","Parentch:1:sloid:72202","","ch:1:sloid:72202","8572202"
"ch:1:sloid:72202:0:134953","Zwingen, Strengenfeld","47.43937211","7.53866186","","Parentch:1:sloid:72202","","ch:1:sloid:72202:0:134953","8572202"
"ch:1:sloid:72202:0:195259","Zwingen, Strengenfeld","47.43952401","7.53908407","","Parentch:1:sloid:72202","","ch:1:sloid:72202:0:195259","8572202"
"ch:1:sloid:72203","Zwingen, Nenzlingenmatten","47.44480979","7.54898351","","Parentch:1:sloid:72203","","ch:1:sloid:72203","8572203"
"ch:1:sloid:72203:0:171897","Zwingen, Nenzlingenmatten","47.44439667","7.54862418","","Parentch:1:sloid:72203","","ch:1:sloid:72203:0:171897","8572203"
"ch:1:sloid:72203:0:404965","Zwingen, Nenzlingenmatten","47.44510140","7.54932487","","Parentch:1:sloid:72203","","ch:1:sloid:72203:0:404965","8572203"
"ch:1:sloid:72204","Nenzlingen, Dorfplatz","47.44764081","7.56195518","","Parentch:1:sloid:72204","","ch:1:sloid:72204","8572204"
"ch:1:sloid:72204:0:352830","Nenzlingen, Dorfplatz","47.44764081","7.56195518","","Parentch:1:sloid:72204","","ch:1:sloid:72204:0:352830","8572204"
"ch:1:sloid:72205","Dornach, Gwändweg","47.48546825","7.61189253","","Parentch:1:sloid:72205","","ch:1:sloid:72205","8572205"
"ch:1:sloid:72205:1:1","Dornach, Gwändweg","47.48551681","7.61180269","","Parentch:1:sloid:72205","","ch:1:sloid:72205:1:1","8572205"
"ch:1:sloid:72205:1:2","Dornach, Gwändweg","47.48541968","7.61193744","","Parentch:1:sloid:72205","","ch:1:sloid:72205:1:2","8572205"
"ch:1:sloid:72206","Dornach, Museumsplatz","47.47864444","7.61692309","","Parentch:1:sloid:72206","","ch:1:sloid:72206","8572206"
"ch:1:sloid:72206:1:1","Dornach, Museumsplatz","47.47867479","7.61696801","","Parentch:1:sloid:72206","","ch:1:sloid:72206:1:1","8572206"
"ch:1:sloid:72206:1:2","Dornach, Museumsplatz","47.47857765","7.61683326","","Parentch:1:sloid:72206","","ch:1:sloid:72206:1:2","8572206"
"ch:1:sloid:72207","Dornach, Schiessstand","47.47555401","7.62434318","","Parentch:1:sloid:72207","","ch:1:sloid:72207","8572207"
"ch:1:sloid:72207:0:312659","Dornach, Schiessstand","47.47560258","7.62428928","","Parentch:1:sloid:72207","","ch:1:sloid:72207:0:312659","8572207"
"ch:1:sloid:72207:0:855616","Dornach, Schiessstand","47.47551757","7.62442402","","Parentch:1:sloid:72207","","ch:1:sloid:72207:0:855616","8572207"
"ch:1:sloid:72208","Hochwald, Rest. Rössli","47.45930348","7.64194117","","Parentch:1:sloid:72208","","ch:1:sloid:72208","8572208"
"ch:1:sloid:72208:0:35740","Hochwald, Rest. Rössli","47.45921844","7.64196812","","Parentch:1:sloid:72208","","ch:1:sloid:72208:0:35740","8572208"
"ch:1:sloid:72208:0:46965","Hochwald, Rest. Rössli","47.45938851","7.64191422","","Parentch:1:sloid:72208","","ch:1:sloid:72208:0:46965","8572208"
"ch:1:sloid:72209","Hochwald, Ziegelschüren","47.44095791","7.62956239","","Parentch:1:sloid:72209","","ch:1:sloid:72209","8572209"
"ch:1:sloid:72209:0:118285","Hochwald, Ziegelschüren","47.44101259","7.62958035","","Parentch:1:sloid:72209","","ch:1:sloid:72209:0:118285","8572209"
"ch:1:sloid:72209:0:277158","Hochwald, Ziegelschüren","47.44086677","7.62951747","","Parentch:1:sloid:72209","","ch:1:sloid:72209:0:277158","8572209"
"ch:1:sloid:7221:0:1001","Château-d'Oex, Granges d'Oex","46.46343135","7.12350546","","Parentch:1:sloid:7221","Z","ch:1:sloid:7221:0:1001","8507221"
"ch:1:sloid:7221:0:1002","Château-d'Oex, Granges d'Oex","46.46339423","7.12342461","","Parentch:1:sloid:7221","B","ch:1:sloid:7221:0:1002","8507221"
"ch:1:sloid:72210","Seewen SO, Zelgli","47.43697206","7.66080579","","Parentch:1:sloid:72210","","ch:1:sloid:72210","8572210"
"ch:1:sloid:72210:0:797873","Seewen SO, Zelgli","47.43690522","7.66068901","","Parentch:1:sloid:72210","","ch:1:sloid:72210:0:797873","8572210"
"ch:1:sloid:72210:0:992563","Seewen SO, Zelgli","47.43700852","7.66091359","","Parentch:1:sloid:72210","","ch:1:sloid:72210:0:992563","8572210"
"ch:1:sloid:72211","Seewen SO, Löhr","47.43513701","7.66474041","","Parentch:1:sloid:72211","","ch:1:sloid:72211","8572211"
"ch:1:sloid:72211:0:439842","Seewen SO, Löhr","47.43511878","7.66482126","","Parentch:1:sloid:72211","","ch:1:sloid:72211:0:439842","8572211"
"ch:1:sloid:72211:0:58932","Seewen SO, Löhr","47.43515524","7.66465957","","Parentch:1:sloid:72211","","ch:1:sloid:72211:0:58932","8572211"
"ch:1:sloid:72212","Liestal, Bahnhof","47.48432089","7.73165592","","Parentch:1:sloid:72212","","ch:1:sloid:72212","8572212"
"ch:1:sloid:72212:1:1","Liestal, Bahnhof","47.48443623","7.73173677","","Parentch:1:sloid:72212","A","ch:1:sloid:72212:1:1","8572212"
"ch:1:sloid:72212:1:10","Liestal, Bahnhof","47.48500081","7.73081150","","Parentch:1:sloid:72212","J","ch:1:sloid:72212:1:10","8572212"
"ch:1:sloid:72212:1:11","Liestal, Bahnhof","47.48515257","7.73083845","","Parentch:1:sloid:72212","K","ch:1:sloid:72212:1:11","8572212"
"ch:1:sloid:72212:1:12","Liestal, Bahnhof","47.48513436","7.73060489","","Parentch:1:sloid:72212","L","ch:1:sloid:72212:1:12","8572212"
"ch:1:sloid:72212:1:13","Liestal, Bahnhof","47.48528613","7.73064981","","Parentch:1:sloid:72212","M","ch:1:sloid:72212:1:13","8572212"
